experiment_id,area_under_curve,master_cpd_id
14,13.218,44503
14,15.348,44554
14,15,46792
14,11.729,48589
14,8.1103,50134
14,14.853,50140
14,12.533,50163
14,13.477,50715
14,14.542,50727
14,8.9988,50732
14,13.312,50737
14,13.894,50747
14,14.965,50753
14,12.864,50769
14,11.342,52123
14,13.684,52430
14,13.68,52576
14,11.6,52582
14,5.4042,52882
14,11.315,52926
14,11.447,52928
14,14.815,53556
14,13.313,53705
14,4.719,54210
14,14.387,55307
14,14.158,55512
14,10.934,56554
14,10.442,56703
14,12.518,58339
14,17.012,58442
14,12.246,58455
14,15.192,58566
14,11.586,60218
14,15,60679
14,10.243,61097
14,12.177,61674
14,12.334,61724
14,15.459,61775
14,14.391,62111
14,7.88,62602
14,10.5,62690
14,13.91,63349
14,12.754,63578
14,14.75,100490
14,11.391,102193
14,14.775,119769
14,12.964,122255
14,13.211,142931
14,14.736,153820
14,14.017,176181
14,14.533,182395
14,14.116,183526
14,14.661,185987
14,12.242,199337
14,13.196,215497
14,15.469,255961
14,16.287,267119
14,15.278,272805
14,15,277354
14,11.161,290356
14,13.941,345041
14,11.453,347775
14,14.224,347812
14,7.3368,347813
14,13.137,348633
14,12.845,348990
14,10.916,348997
14,11.808,349002
14,13.327,350548
14,14.995,351043
14,13.848,362063
14,7.6914,362338
14,14.626,374747
14,14.893,374749
14,11.785,374750
14,11.609,375256
14,8.3154,375264
14,15.716,375366
14,15.968,375390
14,14.214,375395
14,14.27,375435
14,13.039,375447
14,14.604,375487
14,13.114,375496
14,12.987,375560
14,11.423,375564
14,13.048,375582
14,11.738,375594
14,14.702,375596
14,12.58,375637
14,13.414,376693
14,12.216,377381
14,9.8759,385240
14,12.956,387472
14,14.171,389297
14,14.234,397964
14,14.476,402775
14,14.392,404070
14,14.603,404452
14,10.455,404566
14,14.427,410270
14,15.287,410703
14,7.9872,411714
14,15.176,411716
14,15.651,411717
14,11.321,411720
14,11.334,411722
14,12.875,411724
14,14.839,411726
14,16.196,411727
14,13.287,411731
14,11.493,411733
14,14.738,411734
14,12.172,411737
14,13.252,411738
14,14.303,411739
14,9.2626,411742
14,6.6299,411770
14,4.3374,411774
14,14.989,411792
14,13.94,411805
14,10.74,411808
14,10.664,411809
14,14.577,411815
14,14.267,411816
14,14.566,411820
14,14.684,411827
14,14.32,411831
14,7.4696,411833
14,14.155,411843
14,12.441,411859
14,8.4346,411863
14,11.507,411865
14,13.058,411867
14,2.1457,411869
14,14.269,411874
14,15.898,414479
14,16.955,415688
14,7.6674,416775
14,15,416777
14,16.556,416842
14,13.816,417098
14,15.382,417262
14,16.528,417415
14,13.945,417416
14,13.925,417417
14,12.897,417451
14,11.078,417452
14,14.183,417977
14,11.988,417979
14,12.838,417982
14,13.215,418162
14,15.182,418163
14,13.216,418170
14,13.532,418172
14,5.3565,418209
14,12.364,425733
14,15,429535
14,14.953,431987
14,14.041,434195
14,15.131,435086
14,14.868,435898
14,14.826,436211
14,15,437263
14,13.806,437906
14,15.393,438564
14,14.868,438691
14,14.136,438776
14,14.332,442141
14,13.239,444779
14,14.193,446546
14,14.721,446716
14,15.755,447732
14,14.331,448891
14,14.602,449707
14,14.663,450415
14,14.687,452570
14,15.226,463198
14,13.578,481311
14,14.615,594399
14,15.479,594663
14,10.031,594664
14,6.8271,595102
14,14.614,596868
14,15.177,600054
14,14.307,601923
14,11.882,606033
14,9.7279,606035
14,9.2162,606135
14,12.979,606138
14,9.5566,606142
14,13.519,606143
14,8.4013,606144
14,13.525,606246
14,14.067,606248
14,10.035,606254
14,14.537,606256
14,13.272,606356
14,10.176,606363
14,14.825,606470
14,13.728,606586
14,15.856,608062
14,13.805,608999
14,12.179,609056
14,15.918,609058
14,7.5951,609060
14,11.062,609061
14,11.9,609062
14,13.161,609063
14,11.851,609091
14,10.627,609110
14,14.834,609121
14,14.102,609124
14,13.199,609332
14,11.391,609596
14,7.3878,609639
14,10.483,609674
14,13.666,609681
14,14.961,609781
14,14.664,616353
14,11.849,616354
14,14.309,616355
14,14.108,616408
14,10.207,622911
14,14.443,622913
14,13.625,628601
14,11.218,628603
14,10.473,628607
14,12.52,628613
14,10.83,628614
14,11.249,628620
14,13.517,628622
14,13.073,628639
14,12.272,632103
14,10.169,632104
14,9.2404,632119
14,7.8548,632243
14,10.43,632873
14,12.232,632907
14,13.963,634814
14,14.468,635576
14,15.726,635882
14,14.591,636425
14,13.208,636711
14,12.302,639390
14,12.85,639531
14,15.41,639962
14,9.9703,640007
14,14.894,640011
14,10.896,640265
14,14.164,641721
14,10.711,648987
14,13.344,649420
14,5.0446,649862
14,14.833,651298
14,12.902,651304
14,13.533,651642
14,11.435,652975
14,13.084,657183
14,14.362,659371
14,14.236,659682
14,15.26,659993
14,14.224,660064
14,13.836,660073
14,12.002,660075
14,10.187,660078
14,15.196,660079
14,13.97,660081
14,14.388,660082
14,13.296,660083
14,13.978,660084
14,1.3914,660086
14,12.004,660087
14,15.083,660119
14,11.209,660129
14,13.801,660130
14,11.551,660131
14,13.315,660132
14,12.878,660133
14,8.5682,660134
14,6.0256,660135
14,13.832,660136
14,12.832,660137
14,13.516,660139
14,15.4,660140
14,13.878,660172
14,11.755,660173
14,13.549,660175
14,8.3824,660177
14,12.714,660178
14,13.259,660179
14,8.6151,660180
14,14.824,660181
14,14.719,660201
14,14.819,660202
14,12.777,660206
14,13.041,660207
14,13.4,660208
14,6.6956,660216
14,5.9302,660217
14,10.995,660218
14,11.096,660219
14,13.161,660220
14,9.9827,660221
14,10.424,660222
14,12.74,660223
14,12.124,660224
14,6.4027,660225
14,14.262,660227
14,14.318,660228
14,15.53,660229
14,11.983,660230
14,13.974,660245
14,7.1498,660246
14,11.978,660247
14,10.267,660248
14,11.794,660249
14,11.448,660250
14,8.1305,660251
14,10.72,660252
14,11.895,660253
14,13.342,660269
14,6.9361,660280
14,12.486,660281
14,8.2386,660282
14,12.768,660284
14,13.428,660286
14,16.171,660287
14,10.968,660288
14,10.6,660301
14,14.628,660304
14,15.321,660314
14,14.982,660317
14,8.2743,660318
14,14.566,660321
14,13.377,660322
14,12.946,660325
14,10.568,660331
14,13.81,660332
14,14.42,660341
14,9.5759,660346
14,9.5464,660358
14,14.333,660391
14,8.9485,660397
14,11.499,660409
14,12.765,660410
14,12.598,660411
14,12.809,660413
14,11.552,660421
14,13.798,660424
14,14.68,660425
14,10.501,660429
14,16.877,660431
14,10.976,660432
14,11.148,660433
14,11.821,660434
14,11.334,660768
14,10.62,660774
14,6.8012,660777
14,16.33,660778
14,7.4911,660779
14,11.077,660796
14,14.379,660797
14,13.869,660798
14,11.322,660819
14,14.008,660821
14,10.703,660823
14,14.045,660839
14,11.968,660840
14,11.005,660857
14,13.997,665818
14,12.479,688888
14,14.414,705300
15,13.23,12877
15,13.655,17712
15,12.965,18311
15,12.864,23151
15,12.833,24173
15,13.333,25393
15,12.633,26874
15,2.9219,26956
15,12.948,26979
15,5.3994,27871
15,14.747,27872
15,12.865,27894
15,5.5777,28172
15,15.459,28183
15,10.707,28452
15,9.4801,28784
15,11.674,28801
15,7.1728,30371
15,12.732,32622
15,10.296,32653
15,16.182,35319
15,4.1141,36599
15,5.0269,37190
15,10.5,39782
15,11.054,44503
15,12.012,44511
15,2.0481,44580
15,10.727,46792
15,8.3384,48589
15,11.146,50134
15,14.453,50140
15,11.03,50715
15,10.375,50727
15,7.0621,50732
15,12.682,50747
15,8.5547,52123
15,11.853,52430
15,9.6708,52582
15,0.6081,52882
15,12.568,52928
15,16.618,53556
15,12.488,53705
15,2.1752,54210
15,15.857,55307
15,13.152,56703
15,13.318,58339
15,14.59,58442
15,12.682,58472
15,17.006,58566
15,8.3618,60218
15,15.743,60679
15,7.5772,61097
15,9.1515,61674
15,10.587,61724
15,13.852,62111
15,2.6306,62602
15,5.6955,62690
15,12.618,63349
15,12.132,122255
15,12.679,142931
15,12.937,176181
15,14.639,182395
15,12.376,183526
15,14.152,272805
15,12.564,277354
15,7.6067,290356
15,6.775,345041
15,7.2035,347775
15,3.5559,347813
15,7.1199,348990
15,12.788,348991
15,9.0402,348997
15,10.673,349002
15,10.589,349006
15,14.225,350548
15,14.106,351043
15,5.5147,362338
15,6.7739,362342
15,16.661,374747
15,3.1782,374749
15,10.005,374750
15,9.2199,375256
15,8.857,375264
15,13.313,375354
15,14.708,375395
15,14.131,375435
15,14.261,375487
15,10.137,375496
15,7.0961,375560
15,10.737,375564
15,12.055,375582
15,11.298,375594
15,13.146,375596
15,5.0893,375637
15,12.334,376693
15,4.9488,385240
15,8.9098,387472
15,15.499,397964
15,14.964,402775
15,14.233,404452
15,8.1026,404566
15,14.262,410270
15,14.81,411716
15,12.535,411720
15,11.327,411722
15,10.582,411724
15,13.262,411726
15,15,411727
15,12.963,411731
15,12.557,411733
15,10.86,411737
15,7.7918,411738
15,12.334,411739
15,12.232,411742
15,7.1911,411770
15,9.803,411774
15,15.48,411792
15,10.784,411805
15,10.465,411808
15,8.5157,411809
15,11.811,411814
15,12.445,411815
15,14.845,411816
15,12.329,411820
15,11.262,411832
15,2.595,411833
15,4.1655,411863
15,11.93,411867
15,8.6331,411869
15,14.587,414479
15,14.73,416777
15,15.388,416842
15,13.558,417098
15,13.787,417415
15,10.018,417416
15,11.569,417451
15,8.9443,417452
15,14.41,417977
15,9.1641,417981
15,13.51,417982
15,13.404,418163
15,6.3582,418170
15,6.7364,418209
15,14.993,431987
15,14.978,434195
15,15.89,435086
15,14.013,436211
15,14.609,437906
15,16.815,438564
15,14.697,438776
15,14.938,442141
15,9.2578,444779
15,14.365,446546
15,14.806,446716
15,15,447732
15,14.378,448891
15,15.938,449707
15,15.986,463198
15,12.394,464458
15,13.397,481311
15,12.114,594665
15,6.6357,595102
15,3.6097,601923
15,10.866,606033
15,14.308,606034
15,7.082,606035
15,9.3911,606135
15,6.8639,606142
15,8.8397,606143
15,12.113,606144
15,14.026,606246
15,6.3131,606254
15,12.703,606363
15,14.083,606470
15,11.444,606586
15,13.176,606670
15,14.092,608062
15,6.7938,609060
15,11.615,609061
15,12.407,609062
15,12.47,609063
15,8.692,609091
15,6.9224,609110
15,12.94,609121
15,10.299,609124
15,13.092,609332
15,8.6457,609440
15,9.5285,609639
15,8.2637,609674
15,14.708,609681
15,14.557,616353
15,14.833,616355
15,12.385,616408
15,7.2747,628603
15,5.7591,628607
15,9.536,628613
15,10.088,628614
15,9.1326,628622
15,6.748,632104
15,11.269,632119
15,6.987,632243
15,8.2798,632873
15,10.491,632907
15,15.25,635882
15,15.027,636425
15,6.4079,636711
15,10.24,639531
15,14.04,639962
15,9.9999,640007
15,11.655,640011
15,11.344,640265
15,14.297,641721
15,7.2218,648987
15,3.4836,649862
15,14.629,651298
15,14.738,651642
15,7.3234,652975
15,12.88,657183
15,12.856,659682
15,14.95,660064
15,13.65,660073
15,8.1162,660078
15,14.783,660079
15,13.713,660081
15,13.972,660082
15,13.417,660083
15,13.773,660084
15,1.2367,660086
15,10.768,660131
15,13.985,660132
15,14.276,660133
15,11.316,660134
15,10.261,660135
15,15.989,660139
15,14.52,660145
15,5.5018,660172
15,9.8418,660174
15,13.561,660175
15,8.43,660177
15,14.548,660178
15,8.8699,660179
15,5.5583,660180
15,14.437,660181
15,9.7974,660206
15,4.1363,660216
15,2.4132,660217
15,10.242,660218
15,8.3588,660219
15,12.102,660221
15,9.371,660223
15,11.605,660224
15,3.9907,660225
15,17.401,660227
15,14.508,660228
15,16.658,660229
15,1.432,660238
15,11.409,660245
15,1.7124,660246
15,8.7849,660247
15,6.9555,660248
15,7.3496,660249
15,8.4877,660250
15,6.4655,660251
15,7.6247,660252
15,9.2182,660253
15,8.2228,660268
15,8.5152,660270
15,5.7848,660280
15,12.245,660281
15,4.8084,660282
15,8.2065,660283
15,7.5202,660284
15,6.5786,660286
15,2.8091,660288
15,8.0518,660301
15,14.736,660304
15,14.604,660314
15,7.9401,660318
15,13.026,660319
15,15.241,660321
15,12.233,660322
15,8.6617,660331
15,16.917,660332
15,15.217,660341
15,7.8781,660346
15,13.546,660391
15,5.5881,660397
15,12.243,660409
15,12.518,660411
15,7.2371,660413
15,12.933,660421
15,11.532,660429
15,12.862,660430
15,15.731,660431
15,10.178,660432
15,11.598,660433
15,13.181,660768
15,11.922,660774
15,6.1429,660777
15,6.2076,660778
15,8.496,660796
15,16.137,660798
15,11.374,660819
15,14.068,660821
15,9.4221,660823
15,15.171,660839
15,8.8651,660840
15,8.1484,660857
15,7.834,688888
16,13.875,1788
16,14.167,3588
16,15.529,12877
16,15,17712
16,14.435,18311
16,13.115,19153
16,16.189,23151
16,14.639,23256
16,15.836,24173
16,14.48,25036
16,13.435,25334
16,16.321,25393
16,14.24,26870
16,14.859,26874
16,14.776,26914
16,7.7531,26956
16,13.793,26972
16,13.793,26979
16,12.227,27871
16,14.92,27872
16,13.166,27894
16,12.211,28172
16,14.713,28183
16,12.226,28452
16,13.6,28784
16,16.052,29985
16,9.652,30371
16,13.01,30620
16,15.657,32620
16,17.248,32622
16,12.881,32653
16,13.458,33166
16,15.322,35319
16,11.122,36599
16,7.5506,37190
16,14.247,37479
16,13.689,39782
16,12.361,44503
16,14.416,44511
16,15.225,44554
16,11.757,44580
16,14.848,46792
16,12.557,48589
16,10.125,50134
16,14.478,50140
16,14.011,50163
16,13.643,50715
16,13.268,50727
16,16.276,50753
16,14.295,50769
16,13.439,52123
16,13.789,52430
16,15.269,52576
16,12.792,52582
16,8.2064,52882
16,11.673,52926
16,11.715,52928
16,16.527,53556
16,13.299,53705
16,8.113,54210
16,15.442,55307
16,13.119,56703
16,14.548,58339
16,15,58442
16,13.957,58455
16,15.879,58566
16,13.287,60218
16,15.539,60679
16,12.364,61097
16,14.423,61724
16,14.891,61775
16,15.469,62111
16,11.794,62602
16,15.616,62690
16,16.788,63349
16,13.38,63578
16,14.953,96171
16,14.887,100490
16,12.563,102193
16,14.876,119769
16,13.988,122255
16,14.086,142931
16,14.834,153820
16,11.616,154846
16,14.521,176181
16,14.818,182395
16,15,183526
16,14.541,185987
16,12.136,199337
16,13.519,215497
16,15.69,255961
16,17.2,267119
16,15.237,272805
16,13.078,290356
16,17.629,345041
16,13.004,347775
16,14.228,347812
16,10.039,347813
16,14.516,348990
16,11.616,348991
16,11.92,348997
16,11.569,349002
16,14.04,349006
16,14.894,362063
16,10.85,362338
16,12.464,362342
16,17.419,374747
16,15,374749
16,11.63,374750
16,14.141,374755
16,13.134,375256
16,10.648,375264
16,14.631,375354
16,15.974,375366
16,14.868,375390
16,15.263,375395
16,14.72,375435
16,14.342,375447
16,14.608,375487
16,11.76,375492
16,13.942,375496
16,13.386,375564
16,15.611,375582
16,13.97,375594
16,14.763,375596
16,14.127,375637
16,16.057,376693
16,13.468,385240
16,13.733,387472
16,15.464,389297
16,15.05,397964
16,15.864,402775
16,14.856,404070
16,15.964,404452
16,13.494,404566
16,15.177,410270
16,15.754,410703
16,10.481,411714
16,13.41,411716
16,15,411717
16,14.517,411719
16,13.014,411720
16,13.14,411722
16,13.735,411724
16,15.152,411726
16,12.728,411733
16,13.704,411734
16,12.817,411737
16,12.756,411738
16,14.721,411739
16,12.21,411742
16,9.5164,411770
16,10.893,411774
16,13.761,411792
16,13.49,411805
16,12.722,411808
16,14.614,411809
16,16.306,411814
16,13.781,411815
16,14.32,411816
16,15.24,411820
16,12.998,411824
16,15.875,411827
16,14.142,411831
16,13.589,411832
16,9.4557,411833
16,14.159,411843
16,12.903,411859
16,14.19,411863
16,13.42,411865
16,13.591,411867
16,13.55,411869
16,14.669,411874
16,15.193,414479
16,14.408,415688
16,9.9835,416775
16,14.223,416777
16,15,416842
16,14.872,417098
16,15.545,417262
16,13.325,417415
16,12.595,417416
16,14.523,417417
16,13.029,417452
16,16.093,417663
16,13.287,417977
16,12.387,417981
16,14.325,417982
16,14.999,417987
16,10.059,418038
16,13.938,418162
16,15.783,418163
16,14.201,418164
16,9.8336,418167
16,14.448,418170
16,16.074,418172
16,8.8407,418209
16,16.415,425733
16,15,429535
16,16.393,431987
16,15,434195
16,15.483,435086
16,15.622,435898
16,13.93,436211
16,15.436,437263
16,14.498,437906
16,15.352,438564
16,14.754,438691
16,15.746,438776
16,15.737,442141
16,12.996,444779
16,14.687,446546
16,15.015,446716
16,15.951,447732
16,14.536,448891
16,14.909,449707
16,14.772,450415
16,14.879,452570
16,15.256,463198
16,15.848,464880
16,14.264,481311
16,14.528,594399
16,15.213,594663
16,13.517,594664
16,9.8137,595102
16,14.461,596868
16,15.794,600054
16,12.14,601923
16,13.002,606033
16,15.918,606034
16,12.312,606035
16,9.231,606135
16,11.746,606138
16,10.978,606142
16,14.261,606143
16,10.742,606144
16,14.693,606246
16,16.138,606248
16,12.648,606249
16,11.042,606254
16,16.343,606256
16,14.3,606356
16,12.369,606363
16,15.416,606470
16,16.757,606586
16,13.322,606670
16,15.472,608062
16,15.196,608999
16,12.914,609056
16,14.628,609058
16,9.7283,609060
16,13.403,609061
16,13.653,609062
16,14.104,609063
16,13.277,609091
16,14.32,609110
16,14.68,609121
16,14.499,609124
16,13.178,609332
16,11.426,609440
16,13.769,609596
16,11.3,609639
16,13.461,609674
16,15.449,609681
16,14.524,609781
16,14.4,616353
16,14.098,616354
16,15.838,616355
16,16.385,616408
16,13.048,622911
16,14.538,622913
16,14.927,628408
16,14.251,628601
16,12.78,628603
16,10.415,628607
16,14.163,628613
16,10.713,628614
16,14.849,628620
16,14.045,628622
16,14.381,628639
16,12.535,632103
16,11.884,632119
16,9.8643,632243
16,10.371,632873
16,13.937,632907
16,11.66,634309
16,13.985,634814
16,16.016,635576
16,15.918,635882
16,14.991,636425
16,13.236,636711
16,14.231,639390
16,14.635,639450
16,14.184,639531
16,12.205,639759
16,15.438,639962
16,12.484,640007
16,14.955,640011
16,14.609,640265
16,12.028,648987
16,14.102,649420
16,9.2173,649862
16,14.73,651298
16,15.362,651304
16,14.49,651642
16,16.506,652975
16,13.278,657183
16,13.829,659682
16,16.09,659993
16,14.548,660064
16,14.384,660073
16,13.611,660075
16,13.341,660078
16,14.279,660080
16,14.463,660081
16,15.589,660082
16,14.443,660083
16,5.789,660086
16,13.843,660087
16,14.786,660119
16,14.236,660129
16,14.973,660130
16,14.399,660131
16,13.964,660132
16,11.584,660133
16,10.786,660134
16,14.465,660135
16,14.836,660136
16,13.523,660137
16,14.869,660139
16,16.439,660140
16,13.692,660145
16,10.761,660172
16,12.466,660173
16,9.6086,660174
16,12.738,660175
16,12.397,660176
16,12.115,660178
16,12.981,660179
16,12.129,660180
16,15.926,660181
16,14.809,660201
16,14.458,660206
16,13.782,660207
16,15.534,660208
16,10.282,660216
16,8.1687,660217
16,11,660218
16,12.889,660219
16,12.233,660220
16,12.702,660221
16,11.807,660222
16,14.12,660223
16,13.824,660224
16,11.332,660225
16,14.646,660227
16,14.618,660228
16,15.171,660229
16,14.221,660230
16,8.5571,660238
16,14.733,660245
16,8.7516,660246
16,13.789,660247
16,9.0571,660248
16,11.876,660249
16,13.411,660250
16,10.375,660251
16,11.372,660252
16,13.338,660253
16,13.717,660269
16,13.32,660270
16,14.527,660271
16,9.997,660280
16,9.4934,660282
16,12.696,660283
16,11.727,660284
16,12.288,660286
16,14.125,660288
16,11.973,660301
16,14.146,660304
16,16.322,660314
16,13.498,660317
16,9.0978,660318
16,15.308,660319
16,16.092,660321
16,14.624,660322
16,14.256,660325
16,13.62,660327
16,13.612,660331
16,15,660332
16,13.745,660341
16,9.6965,660346
16,13.674,660358
16,15.235,660391
16,12.606,660397
16,13.977,660409
16,12.113,660410
16,14.181,660411
16,15.25,660412
16,13.592,660413
16,12.922,660421
16,12.851,660429
16,13.588,660430
16,14.962,660431
16,11.6,660432
16,12.529,660433
16,12.015,660768
16,13.216,660774
16,8.3463,660777
16,11.616,660778
16,13.118,660796
16,14.671,660797
16,14.049,660798
16,13.965,660819
16,15.041,660821
16,12.84,660823
16,15.608,660839
16,13.757,660840
16,13.648,660857
16,12.457,665818
16,15,686134
16,11.38,688888
16,13.886,705300
17,16.028,12877
17,13.851,19153
17,13.914,25036
17,15.571,25393
17,9.6229,26956
17,12.14,28452
17,12.536,28784
17,13.469,30620
17,15,32622
17,14.799,35319
17,8.478,37190
17,12.956,46792
17,13.651,48589
17,15.107,52123
17,13.23,52430
17,4.3845,54210
17,11.217,56554
17,16.004,58566
17,10.305,60218
17,9.852,61097
17,16.366,62111
17,9.8732,62602
17,12.892,100490
17,8.1781,154846
17,14.669,176181
17,15.223,182395
17,15,345041
17,14.246,347775
17,9.6057,348991
17,13.947,348997
17,12.053,349002
17,15.786,362063
17,9.9759,362342
17,18.795,374749
17,14.599,375390
17,12.364,375564
17,13.286,375582
17,11.821,375594
17,12.751,375596
17,13.324,375637
17,15.613,376693
17,17.302,402775
17,14.238,404452
17,15.431,410270
17,10.588,411714
17,13.182,411716
17,13.365,411724
17,13.966,411737
17,12.599,411738
17,15.401,411792
17,13.56,411805
17,14.192,411820
17,12.711,411859
17,13.466,411865
17,15.968,414479
17,14.759,416842
17,14.418,417417
17,12.441,417452
17,14.985,417663
17,15.296,417987
17,15.127,418170
17,17.077,425733
17,16.27,435086
17,13.422,436211
17,14.671,437263
17,14.889,437906
17,15.329,442141
17,14.657,447732
17,14.665,450415
17,15.661,481311
17,14.806,594399
17,12.86,606033
17,15.407,606034
17,13.187,606035
17,8.9174,606135
17,10.788,606142
17,12.362,606144
17,13.621,606248
17,14.82,606470
17,6.5975,609060
17,13.404,609063
17,13.649,609091
17,8.2012,609110
17,12.675,609124
17,14.726,609781
17,15.205,616408
17,10.939,628607
17,13.123,628613
17,13.957,628622
17,14.91,628639
17,12,632119
17,11.601,632873
17,16.876,635576
17,14.594,635882
17,15.481,639531
17,13.569,639962
17,14.485,640011
17,17.063,640265
17,14.982,648987
17,14.657,651298
17,15,651304
17,16.222,652975
17,13.959,657183
17,14.186,660073
17,13.659,660078
17,14.25,660081
17,13.587,660083
17,10.038,660086
17,11.965,660129
17,11.54,660131
17,9.4357,660133
17,12.433,660145
17,10.104,660172
17,12.323,660173
17,7.1228,660174
17,9.8563,660175
17,5.716,660177
17,11.115,660179
17,9.3505,660180
17,12.376,660206
17,9.999,660217
17,10.06,660219
17,13.609,660221
17,14.499,660227
17,14.185,660228
17,7.8711,660238
17,12.001,660245
17,11.799,660247
17,6.6213,660248
17,14.294,660250
17,12.227,660251
17,8.4478,660252
17,10.701,660253
17,8.4727,660280
17,10.757,660281
17,8.0378,660282
17,10.939,660283
17,14.556,660288
17,9.9855,660301
17,17.367,660304
17,16.12,660314
17,9.5417,660318
17,12.741,660319
17,14.522,660325
17,16.514,660332
17,13.912,660341
17,13.253,660397
17,10.785,660410
17,14.459,660411
17,14.387,660413
17,17.782,660429
17,15,660431
17,11.247,660432
17,13.336,660768
17,12.94,660774
17,12.815,660779
17,13.252,660796
17,11.32,660823
18,13.821,12877
18,15.039,17712
18,13.074,19153
18,13.538,23151
18,10.943,25344
18,13.142,26870
18,4.1765,26956
18,9.2226,26979
18,7.8613,27871
18,6.7356,28172
18,9.9033,28784
18,10.115,28801
18,8.3878,30371
18,10.916,32653
18,12.526,33166
18,16.882,35319
18,5.213,37190
18,14.48,44554
18,3.3431,44580
18,10.835,48589
18,14.148,50140
18,7.082,50732
18,14.451,50747
18,15.293,50753
18,12.107,52430
18,4.1438,54210
18,16.613,55307
18,9.1359,56554
18,13.464,58339
18,9.5102,60218
18,9.4178,61097
18,16.363,62111
18,6.4899,62602
18,8.1761,62690
18,14.832,63349
18,9.158,63578
18,10.062,154846
18,12.943,176181
18,13.695,182395
18,11.298,215497
18,14.712,272805
18,8.8895,347775
18,13.621,347812
18,5.6959,347813
18,10.389,348990
18,9.5863,348991
18,9.043,348997
18,16.931,350548
18,7.8738,362338
18,15.077,374749
18,10.152,375256
18,8.4849,375264
18,14.419,375390
18,11.758,375447
18,14.833,375487
18,8.6409,375564
18,11.206,375582
18,10.276,375594
18,6.7917,375637
18,12.812,376693
18,16.046,397964
18,16.199,410703
18,3.4499,411714
18,8.2377,411722
18,12.4,411724
18,10.917,411737
18,6.0206,411770
18,15.995,411824
18,10.755,411831
18,9.3619,411833
18,10.532,411859
18,4.4894,411863
18,11.743,411869
18,8.0813,411874
18,13.688,416842
18,12.877,417416
18,9.3147,417452
18,13.708,417977
18,6.0938,417981
18,12,417982
18,3.2066,418166
18,4.7073,418209
18,17.521,425733
18,14.916,435086
18,15,447732
18,14.165,448891
18,15.136,449707
18,12.893,481311
18,11.41,594664
18,7.005,595102
18,11.207,601923
18,11.169,606033
18,14.958,606034
18,10.946,606035
18,6.3873,606142
18,10.995,606144
18,12.847,606248
18,17.639,606356
18,11.541,606670
18,14.562,608999
18,11.438,609056
18,7.4914,609060
18,13.094,609063
18,9.7062,609091
18,10.18,609124
18,14.884,609332
18,10.025,609440
18,9.8879,609639
18,8.6699,609674
18,10.286,616354
18,16.045,616408
18,9.9054,628603
18,8.9927,628607
18,11.951,628613
18,10.812,628614
18,9.7727,628620
18,10.339,632103
18,6.3774,632104
18,11.426,632119
18,6.1088,632243
18,10.754,632907
18,7.0834,636711
18,9.6826,639531
18,10.085,639759
18,12.679,639962
18,12.551,640265
18,8.845,648987
18,4.6237,649862
18,15,651304
18,6.6044,652975
18,14.071,660073
18,8.91,660078
18,13.934,660079
18,14.761,660082
18,13.308,660083
18,1.4988,660086
18,10.934,660129
18,10.568,660131
18,11.713,660133
18,12.308,660135
18,7.8417,660174
18,8.2431,660176
18,7.4595,660177
18,11.4,660179
18,3.2608,660180
18,9.8112,660206
18,3.9086,660216
18,4.8146,660217
18,8.8204,660220
18,12.891,660221
18,9.6044,660222
18,11.561,660223
18,9.2495,660224
18,3.2092,660225
18,14.81,660227
18,4.7788,660238
18,7.6475,660246
18,11.109,660247
18,7.5936,660248
18,6.4734,660249
18,9.4537,660250
18,9.0221,660251
18,9.6423,660252
18,11.073,660253
18,6.1462,660280
18,11.624,660283
18,7.544,660286
18,5.9939,660288
18,15.04,660301
18,16.476,660317
18,12.442,660322
18,10.146,660325
18,10.564,660327
18,14.913,660332
18,14.284,660341
18,7.2879,660397
18,12.481,660409
18,12.55,660410
18,12.68,660411
18,14.527,660424
18,12.319,660774
18,7.1687,660777
18,17.638,660778
18,6.1547,660779
18,9.9394,660796
18,16.426,660821
18,9.3485,660823
18,14.341,660839
18,10.592,660857
18,8.0317,688888
19,14.079,1788
19,14.189,3588
19,15.601,12877
19,14.657,17712
19,14.176,18311
19,14.193,19153
19,15,23151
19,15,23256
19,14.917,24173
19,14.677,25036
19,14.487,25334
19,16.014,25393
19,15.279,26870
19,14.825,26874
19,14.647,26914
19,8.6936,26956
19,15.594,26972
19,14.843,26979
19,12.844,27871
19,14.515,27872
19,13.07,27894
19,11.311,28172
19,13.009,28452
19,13.711,28784
19,14.911,29985
19,12.566,30371
19,12.333,30620
19,13.267,32372
19,15.183,32620
19,14.707,32622
19,12.294,32653
19,14.265,33166
19,14.106,35319
19,8.7882,36599
19,10.129,37190
19,14.029,37479
19,14.62,39782
19,10.756,44503
19,14.82,44511
19,15.236,44554
19,14.252,46792
19,13.71,48589
19,12.805,50134
19,15.399,50140
19,12.95,50163
19,14.979,50715
19,14.764,50727
19,13.044,50732
19,11.427,50737
19,15.398,50753
19,14.253,50769
19,12.244,52123
19,13.99,52430
19,12.603,52582
19,11.3,52882
19,13.336,52926
19,14.065,52928
19,14.004,53556
19,13.898,53705
19,7.2784,54210
19,14.592,55307
19,14.436,55512
19,12.731,56554
19,12.529,56703
19,13.439,58339
19,15.13,58442
19,12.598,58455
19,14.525,58472
19,14.318,58566
19,12.243,60218
19,15,60679
19,11.555,61097
19,13.619,61674
19,13.97,61724
19,15.555,62111
19,9.6536,62602
19,14.633,62690
